PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_PILLAR;REQUIREMENTS_ATTRIBUTES_ARTICLE;REQUIREMENTS_ATTRIBUTES_ARTICLETITLE;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;FAIL;IAM password policy reuse prevention is less than 24 or not set.;arn:aws:iam:us-east-1:350381001508:password-policy;350381001508;iam_password_policy_reuse_24;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;FAIL;IAM password policy does not require at least one symbol.;arn:aws:iam:us-east-1:350381001508:password-policy;350381001508;iam_password_policy_symbol;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;FAIL;IAM password policy does not require at least one uppercase letter.;arn:aws:iam:us-east-1:350381001508:password-policy;350381001508;iam_password_policy_uppercase;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art30;Contractual arrangements with ICT third-party service providers shall be set out in writing and include, at minimum, agreed service levels and clear allocation of rights and obligations. Privilege boundaries, least-privilege policies and absence of administrative wildcards are the technical guardrails that enforce these contractual constraints inside AWS.;ICT Third-Party Risk Management;Article 30;Key contractual provisions;FAIL;User research-admin has the policy IAMUserChangePassword attached.;arn:aws:iam::350381001508:user/research-admin;research-admin/IAMUserChangePassword;iam_policy_attached_only_to_group_or_roles;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art30;Contractual arrangements with ICT third-party service providers shall be set out in writing and include, at minimum, agreed service levels and clear allocation of rights and obligations. Privilege boundaries, least-privilege policies and absence of administrative wildcards are the technical guardrails that enforce these contractual constraints inside AWS.;ICT Third-Party Risk Management;Article 30;Key contractual provisions;FAIL;User scanner-user has the policy IAMUserChangePassword attached.;arn:aws:iam::350381001508:user/scanner-user;scanner-user/IAMUserChangePassword;iam_policy_attached_only_to_group_or_roles;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art30;Contractual arrangements with ICT third-party service providers shall be set out in writing and include, at minimum, agreed service levels and clear allocation of rights and obligations. Privilege boundaries, least-privilege policies and absence of administrative wildcards are the technical guardrails that enforce these contractual constraints inside AWS.;ICT Third-Party Risk Management;Article 30;Key contractual provisions;FAIL;User test-user has the policy IAMUserChangePassword attached.;arn:aws:iam::350381001508:user/test-user;test-user/IAMUserChangePassword;iam_policy_attached_only_to_group_or_roles;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;FAIL;Root account has a virtual MFA instead of a hardware MFA device enabled.;arn:aws:iam::350381001508:mfa;<root_account>;iam_root_hardware_mfa_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;PASS;MFA is enabled for root account.;arn:aws:iam::350381001508:root;<root_account>;iam_root_mfa_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;FAIL;SecurityAudit policy is not attached to any role.;arn:aws:iam::aws:policy/SecurityAudit;SecurityAudit;iam_securityaudit_role_created;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;FAIL;AWS Support Access policy is not attached to any role.;arn:aws:iam::aws:policy/AWSSupportAccess;350381001508;iam_support_role_created;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art30;Contractual arrangements with ICT third-party service providers shall be set out in writing and include, at minimum, agreed service levels and clear allocation of rights and obligations. Privilege boundaries, least-privilege policies and absence of administrative wildcards are the technical guardrails that enforce these contractual constraints inside AWS.;ICT Third-Party Risk Management;Article 30;Key contractual provisions;PASS;IAM User research-admin does not have AdministratorAccess policy.;arn:aws:iam::350381001508:user/research-admin;research-admin;iam_user_administrator_access_policy;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art30;Contractual arrangements with ICT third-party service providers shall be set out in writing and include, at minimum, agreed service levels and clear allocation of rights and obligations. Privilege boundaries, least-privilege policies and absence of administrative wildcards are the technical guardrails that enforce these contractual constraints inside AWS.;ICT Third-Party Risk Management;Article 30;Key contractual provisions;PASS;IAM User scanner-user does not have AdministratorAccess policy.;arn:aws:iam::350381001508:user/scanner-user;scanner-user;iam_user_administrator_access_policy;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art30;Contractual arrangements with ICT third-party service providers shall be set out in writing and include, at minimum, agreed service levels and clear allocation of rights and obligations. Privilege boundaries, least-privilege policies and absence of administrative wildcards are the technical guardrails that enforce these contractual constraints inside AWS.;ICT Third-Party Risk Management;Article 30;Key contractual provisions;PASS;IAM User test-user does not have AdministratorAccess policy.;arn:aws:iam::350381001508:user/test-user;test-user;iam_user_administrator_access_policy;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;PASS;User research-admin has hardware MFA enabled.;arn:aws:iam::350381001508:user/research-admin;research-admin;iam_user_hardware_mfa_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;PASS;User scanner-user has hardware MFA enabled.;arn:aws:iam::350381001508:user/scanner-user;scanner-user;iam_user_hardware_mfa_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;FAIL;User test-user does not have any type of MFA enabled.;arn:aws:iam::350381001508:user/test-user;test-user;iam_user_hardware_mfa_enabled;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;PASS;User research-admin has Console Password enabled and MFA enabled.;arn:aws:iam::350381001508:user/research-admin;research-admin;iam_user_mfa_enabled_console_access;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;PASS;User scanner-user has Console Password enabled and MFA enabled.;arn:aws:iam::350381001508:user/scanner-user;scanner-user;iam_user_mfa_enabled_console_access;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;FAIL;User test-user has Console Password enabled but MFA disabled.;arn:aws:iam::350381001508:user/test-user;test-user;iam_user_mfa_enabled_console_access;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art5;Financial entities shall have a sound, comprehensive and well-documented ICT internal governance and control framework. Senior management is accountable for ICT risk and shall enforce strong identity, authentication and least-privilege policies for privileged identities, including the root account.;ICT Risk Management;Article 5;Governance and organisation;FAIL;AWS Organizations is not in-use for this AWS Account.;arn:aws:organizations::350381001508:unknown;unknown;organizations_account_part_of_organizations;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art28;Financial entities shall manage ICT third-party risk as an integral component of ICT risk within their ICT risk management framework. Cross-account access, trust boundaries, organization-level controls and dependency visibility are critical to monitor third-party exposure on AWS.;ICT Third-Party Risk Management;Article 28;General principles (ICT third-party risk);FAIL;AWS Organizations is not in-use for this AWS Account.;arn:aws:organizations::350381001508:unknown;unknown;organizations_account_part_of_organizations;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art28;Financial entities shall manage ICT third-party risk as an integral component of ICT risk within their ICT risk management framework. Cross-account access, trust boundaries, organization-level controls and dependency visibility are critical to monitor third-party exposure on AWS.;ICT Third-Party Risk Management;Article 28;General principles (ICT third-party risk);FAIL;AWS Organizations is not in-use for this AWS Account.;arn:aws:organizations::350381001508:unknown;unknown;organizations_scp_check_deny_regions;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;FAIL;Block Public Access is not configured for the account 350381001508.;arn:aws:s3:us-east-1:350381001508:account;350381001508;s3_account_level_public_access_blocks;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;PASS;S3 Bucket aws-cloudtrail-logs-350381001508-dae76776 has bucket ACLs disabled.;arn:aws:s3:::aws-cloudtrail-logs-350381001508-dae76776;aws-cloudtrail-logs-350381001508-dae76776;s3_bucket_acl_prohibited;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;PASS;S3 Bucket public-bucket-open has bucket ACLs disabled.;arn:aws:s3:::public-bucket-open;public-bucket-open;s3_bucket_acl_prohibited;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art9;Financial entities shall continuously monitor and control the security and functioning of ICT systems and tools and minimise the impact of ICT risk by deploying appropriate ICT security tools, policies and procedures. Encryption at rest and in transit, blocking of public exposure, network access controls, secret management and instance hardening are central to this article.;ICT Risk Management;Article 9;Protection and prevention;PASS;S3 Bucket research-secure-bucket has bucket ACLs disabled.;arn:aws:s3:::research-secure-bucket;research-secure-bucket;s3_bucket_acl_prohibited;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
aws;"The Digital Operational Resilience Act (DORA) is a European Union regulation (Regulation (EU) 2022/2554) that sets a uniform framework for the digital operational resilience of the EU financial sector. Mandatory since 17 January 2025, it applies to financial entities (banks, insurers, investment firms, payment institutions, etc.) and to ICT third-party service providers. DORA is structured around five pillars: ICT risk management, ICT-related incident reporting, digital operational resilience testing, ICT third-party risk management, and information sharing. This Prowler mapping covers the technical controls auditable from cloud configuration; the organisational, contractual and supervisory obligations defined in DORA must be addressed outside of Prowler.";350381001508;us-east-1;2026-08-01 19:04:21.788096;DORA-Art28;Financial entities shall manage ICT third-party risk as an integral component of ICT risk within their ICT risk management framework. Cross-account access, trust boundaries, organization-level controls and dependency visibility are critical to monitor third-party exposure on AWS.;ICT Third-Party Risk Management;Article 28;General principles (ICT third-party risk);PASS;S3 Bucket aws-cloudtrail-logs-350381001508-dae76776 has a bucket policy but it does not allow cross account access.;arn:aws:s3:::aws-cloudtrail-logs-350381001508-dae76776;aws-cloudtrail-logs-350381001508-dae76776;s3_bucket_cross_account_access;False;DORA;Digital Operational Resilience Act (Regulation (EU) 2022/2554)
